Genero Residencia HorasEstudio Empleo Actividades Colegio x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 Nota_AlgebraLineal Nota_IntroduccionIng Nota_Humanidades
1 1 2 1 0 1 1 5 2 1 2 4 4 4 4 4 2 5 5 5 5 54.96712334385914 79.56007484754325 46.538919715789504
1 1 3 0 0 1 4 1 3 4 3 3 3 4 2 3 5 4 5 5 5 69.17335076067921 84.21362550475659 64.9820377750526
1 1 2 1 0 1 1 3 1 1 1 1 1 4 1 1 3 5 5 5 5 40.84297283105684 57.135945370782736 37.4714522298863
1 1 3 1 1 0 2 4 1 1 1 3 2 5 2 2 2 4 5 4 4 56.350067443933966 55.88354563892836 54.681504739397866
1 0 3 1 1 0 4 5 4 4 5 1 1 2 1 1 3 2 1 2 2 33.18939443440812 53.0032530514203 53.25427582975832
0 1 1 1 0 0 5 4 5 5 5 5 5 3 5 5 4 3 3 3 3 67.70722206388443 46.90458755978995 51.41078464408512
0 0 2 1 0 1 3 2 3 3 4 1 1 5 2 1 1 2 2 2 2 7.850288679773833 28.745794284726895 19.00013177223827
0 1 4 0 0 1 1 1 1 1 1 5 5 4 5 5 4 4 3 4 4 73.33948611953251 49.905086138857456 37.138771748367994
1 0 3 1 0 0 1 3 1 1 2 1 1 3 1 1 5 2 2 2 2 31.50692073169126 23.887713060143234 29.839017055550126
0 1 4 1 1 1 5 3 5 5 5 5 5 2 5 5 1 4 4 4 4 48.47711560204938 58.26291351360627 43.995523731382605
1 0 1 1 0 1 2 2 1 2 1 1 1 4 1 1 3 2 2 2 1 20.58319679311616 24.428024874725654 43.303852475430865
0 1 3 0 1 0 5 3 4 5 4 1 1 2 1 1 1 3 4 3 3 54.41307631995115 61.25408710246789 61.69098747805259
1 0 2 1 1 0 5 1 5 4 3 2 1 5 2 2 3 2 2 3 3 59.530067243680556 48.28535957693903 42.07926111414615
0 0 4 1 0 0 5 4 5 5 3 3 3 2 2 3 2 1 2 1 1 49.395717944852606 40.95284400205039 53.121413945610655
0 1 3 1 1 0 1 4 1 1 1 2 2 4 3 2 2 3 3 3 3 58.266810485464354 52.837855143914304 41.63497593700091
0 1 4 1 0 0 5 2 5 4 4 5 5 2 5 5 5 4 4 4 4 79.36550144524118 78.62841762940067 36.58322560394834
1 0 3 1 0 0 4 5 2 3 2 2 2 5 2 2 4 3 2 3 2 44.64583844080827 32.08225459126573 68.82328853097623
0 1 4 1 1 0 2 1 3 2 3 4 5 2 4 5 2 4 4 4 4 81.95193390980978 61.983651286060166 55.48832751801695
1 1 1 1 1 0 1 3 1 1 1 5 5 2 4 5 1 5 5 5 5 67.88947004831797 74.96741209057109 65.90708723972293
1 0 3 1 1 1 2 3 2 3 3 5 5 5 5 5 2 3 2 2 3 53.25750506727413 48.43460431781956 53.14883701444622
0 0 5 1 0 1 1 5 1 1 2 2 2 3 2 2 2 2 1 2 1 39.57888680216508 31.30446621284591 30.36283102638329
1 1 3 1 1 1 3 1 3 4 2 5 5 1 5 5 1 4 5 4 5 79.11680163762364 70.60027741630458 39.03904950566672
1 1 3 0 1 1 2 4 2 1 3 3 3 2 4 3 1 5 4 4 4 53.7639421052832 74.94424101134365 54.1385198890003
0 1 4 1 1 0 2 3 2 2 3 3 3 3 3 3 2 4 5 4 4 76.25243070413691 60.78792243002979 44.78576328737582
0 0 1 1 1 1 2 3 2 2 4 3 3 1 4 4 5 1 1 1 1 25.933815945157914 29.726684342787642 41.65309687681978
1 1 1 1 0 0 5 4 5 5 5 2 2 2 2 2 3 4 4 4 4 58.97839201158243 56.61316901974878 45.021631933943816
1 0 2 0 1 0 5 4 5 5 3 2 2 1 2 2 3 2 3 2 1 40.74934133785276 39.2715138227765 33.295384699819174
0 0 3 1 0 0 5 3 5 5 5 1 1 3 1 1 1 2 3 2 3 43.70408129210665 34.21873551709021 37.17128766781788
1 0 2 1 1 0 3 4 3 3 2 2 2 4 2 3 2 4 3 3 4 53.50560803199154 68.12850741416833 56.27386576169488
1 0 4 1 1 0 1 1 1 1 1 2 2 1 2 3 2 1 1 1 1 40.80148876157216 40.94006757159743 30.720964338341552
1 1 3 1 0 1 3 1 3 4 2 4 4 2 5 5 1 5 4 5 4 62.06290879227052 68.60022572511383 59.58985711883904
1 1 2 0 1 1 2 3 2 2 2 4 4 4 5 4 1 4 5 5 5 58.61529792591241 59.79658751959031 33.801169465948576
1 0 3 1 1 1 1 2 3 2 2 1 1 4 1 1 2 3 2 2 3 17.98460992802149 48.1541772540365 47.36827402393195
0 1 4 1 1 1 4 3 4 5 3 5 5 4 4 5 2 5 5 5 5 63.342056483459835 81.70949700840782 57.37276916222131
1 0 3 1 1 1 2 4 2 3 1 1 1 1 1 1 4 3 4 3 3 47.028159325700926 53.44525702012978 65.56761469503112
0 1 2 1 1 1 4 2 5 4 5 4 4 5 4 4 5 3 4 3 3 52.473717929728124 57.84928515859319 51.87028488618082
1 0 5 1 1 0 5 1 5 5 5 1 1 2 1 1 4 4 3 3 4 44.22740118038234 68.51573554342849 58.02000527659675
0 1 3 0 1 0 3 5 4 4 4 4 5 4 5 4 2 5 4 5 4 84.17226272827675 84.07501142897696 38.293595013558296
1 1 4 1 1 0 3 2 3 2 3 4 4 2 4 4 3 5 5 5 5 84.67648357382458 90.30984038314728 100
0 0 3 1 0 0 2 1 3 3 2 3 3 4 3 2 2 1 1 1 1 27.17984238689766 35.894301340993216 27.74848844726701
1 0 4 1 0 1 1 2 1 1 1 1 1 5 1 1 1 3 3 3 3 27.707880343631956 57.932903273895036 41.69502696221993
1 0 2 1 0 0 4 5 3 3 2 3 3 4 2 3 1 1 1 1 1 23.798954656354145 32.65574989073902 31.710565132455585
1 0 1 0 0 1 2 2 2 2 2 4 4 5 4 3 4 2 2 2 2 37.3830979843831 53.96929218189062 23.287522750122402
1 1 2 1 1 1 5 2 4 4 5 5 5 5 5 5 4 4 4 5 4 66.95718655120245 63.084906471339096 53.389260831126634
0 0 4 1 1 0 3 3 4 3 2 3 3 4 4 3 4 2 2 2 2 52.29809676754294 50.265201478045135 56.06765528531317
1 1 3 1 1 0 3 5 2 3 4 5 5 1 5 5 2 5 5 5 5 73.99815762610704 93.03104346033372 63.05320290414349
1 1 1 1 0 0 4 4 4 5 5 4 4 3 4 4 2 5 5 5 5 64.09567584230777 75.96367426693105 72.10009677818823
1 1 5 1 1 1 4 5 3 2 5 5 5 4 5 5 1 5 5 5 5 100 87.03091826325674 65.33941431602575
0 1 1 1 1 0 5 5 5 5 5 4 3 5 3 4 3 4 4 4 4 63.656760251743236 69.25168422227033 51.68147291868158
1 0 2 1 1 0 2 5 3 2 3 4 3 4 3 3 2 3 3 3 3 60.692250818750225 58.34814309884901 46.77270779842482
0 0 2 1 0 1 5 2 5 5 4 5 4 1 4 5 3 2 2 2 3 42.38617733040177 50.54280050998178 20.493842179670434
0 1 2 0 1 1 3 5 5 4 5 5 5 2 5 5 3 4 5 5 4 60.97472265704225 65.35818054699484 46.74915497255792
1 0 3 1 1 0 1 1 1 1 1 4 4 4 3 4 1 3 2 3 3 45.5243608156618 55.641064195468076 45.293412211540115
0 1 2 1 0 1 1 2 1 1 1 5 5 5 5 5 1 3 4 4 4 55.48881496681282 49.247263844044106 54.40460513461641
1 0 4 1 0 0 3 5 2 2 3 1 1 5 1 1 1 2 2 2 3 32.38702651543966 45.5059076551776 47.92085752781814
1 1 2 1 1 1 1 3 1 1 2 5 5 5 5 5 3 4 5 5 5 67.23118512737875 73.21909619872166 71.12570833753509
0 1 2 1 0 0 3 5 3 3 2 3 3 4 3 3 5 4 4 4 4 53.4499406043656 60.3090497787454 24.818511156769105
1 1 3 1 0 1 2 5 2 2 2 1 1 4 2 2 2 5 5 5 5 44.47304368244917 56.72462827443361 57.47062903506251
1 0 4 1 1 1 2 2 3 2 2 1 1 1 1 1 5 3 3 2 3 34.62063468269746 34.444938365049154 40.61096823364578
1 1 2 1 1 0 4 4 5 3 3 5 5 5 5 5 2 5 5 5 5 76.38968585664799 80.4398375892674 65.29015683806377
1 0 4 1 1 0 5 2 5 5 5 2 3 3 3 2 2 2 3 3 2 46.91519741681254 60.712756971905456 64.95285546530091
1 1 2 1 0 1 3 2 4 3 3 5 5 5 5 5 2 5 5 5 5 70.16328917852758 66.13081465013964 51.81240479366174
0 0 3 1 0 1 5 2 4 3 5 1 1 1 1 1 2 1 1 1 1 23.16055012825343 31.322735691601295 33.528179399141486
0 1 3 1 1 1 3 4 4 5 4 4 4 1 3 4 4 3 3 3 3 58.167369366188154 68.89177971196062 40.473793554441855
0 1 2 1 0 0 5 1 4 4 4 4 5 5 5 5 2 4 3 4 3 70.76091916358196 49.59122734974978 63.10224261673598
1 0 4 1 1 0 4 5 3 4 4 2 2 1 1 2 3 2 1 2 2 33.76648004196596 45.49140371276236 49.68729566638437
1 0 3 1 1 1 1 3 2 1 2 1 2 2 2 1 5 2 2 2 2 32.72024789579705 49.274666271651164 41.90398593404207
0 0 4 1 1 1 1 5 2 2 2 1 2 3 1 1 3 2 2 2 2 38.08665546639518 48.756409447431764 27.67511037790371
1 0 2 0 1 1 4 4 4 4 4 4 4 3 4 4 5 3 2 3 3 36.34938468318004 44.36716304332323 41.79150506450782
0 1 3 1 1 1 4 2 4 4 3 5 5 2 5 5 5 4 4 4 4 60.23156016886961 53.521201287075925 52.95637715065798
0 0 4 0 1 0 2 5 3 4 3 4 4 2 4 3 4 2 2 2 2 52.800186652788334 40.28736823317404 50.07612294465957
1 1 3 1 1 1 3 2 2 2 3 1 1 3 1 1 4 5 5 5 5 66.7543730109077 76.19053176935081 55.627378284911416
0 0 2 1 1 0 5 4 5 5 5 3 3 1 4 3 1 2 3 2 2 45.70638638407375 24.23682827966701 33.60475897643633
0 0 2 1 1 1 4 1 3 3 3 3 4 4 4 3 3 1 1 1 1 29.767581850764316 29.98306827987744 52.868057860430795
0 0 2 0 1 0 2 1 1 1 1 4 3 5 3 3 5 2 1 2 2 37.68877033208171 42.66554170495597 10.375213606786188
0 0 3 1 1 1 3 4 3 2 3 3 3 1 3 3 4 1 1 1 1 24.000080680916252 33.76508589061702 47.053471364677335
1 0 3 1 0 1 1 5 1 1 1 4 4 4 5 4 5 1 1 1 1 33.104488230148604 33.40638046166173 19.39533110377339
0 0 4 1 0 1 5 2 5 5 5 3 4 5 3 4 4 1 2 2 1 51.28990425793103 44.50339587480894 46.4355022438308
1 1 4 1 0 0 3 3 3 2 3 4 5 4 5 5 2 4 4 4 4 60.15962781219248 68.7077775498651 56.38372480848921
1 1 5 1 1 0 2 2 1 2 2 5 5 4 5 5 4 5 5 5 5 82.90466422332051 87.41890796325032 60.155666541773215
1 0 2 1 1 0 2 3 3 2 1 2 2 2 2 2 1 2 1 2 2 35.58325465085228 48.814377205607606 53.92734594899334
1 0 2 1 0 0 5 5 4 5 3 4 4 5 4 4 5 2 2 2 2 57.90605125376599 54.158584100195206 28.482827378216317
0 1 2 1 0 1 5 3 5 4 5 5 5 1 5 5 4 3 3 3 3 50.3859118807375 59.19748059985379 68.14632080240233
1 1 4 1 0 0 4 3 4 5 5 5 5 1 5 5 5 5 5 5 5 80.55239274479514 84.8996652077909 42.49735354351258
0 1 2 0 0 0 4 2 4 3 3 5 5 3 4 5 5 5 4 4 5 63.12902870158659 82.23543497072696 44.80076702207701
1 1 2 1 1 1 3 4 3 2 4 5 5 1 5 5 3 5 4 4 5 71.71872751144663 62.269970443613616 42.30762408336201
0 0 3 1 0 0 4 2 4 4 4 1 1 4 1 1 5 2 3 2 2 37.8177884650884 48.52338363884381 44.748069860450975
1 1 3 0 1 0 4 5 3 4 2 2 3 5 2 2 4 4 4 4 4 72.00697345982304 80.3686795773757 56.547401187119604
0 0 2 1 1 0 1 2 1 1 1 2 2 1 3 3 4 1 1 1 1 40.34672675478386 19.347765358770666 47.55640915947828
1 0 2 1 0 1 2 1 1 1 1 1 1 3 1 1 5 3 2 2 2 40.37719500524889 27.91780295307351 20.542243782307743
1 1 2 1 1 1 1 3 1 2 1 4 4 3 3 4 2 5 5 5 5 59.768724329812436 68.94030759366753 59.00608507390444
1 1 2 1 0 0 2 1 2 2 1 5 5 5 5 5 4 5 5 5 5 75.23030379312809 91.30459230388524 48.464252972416126
0 1 3 1 0 1 4 5 3 4 4 4 3 3 3 4 5 4 4 4 5 53.23887004400731 58.11833355452571 56.32563287724012
0 1 1 1 1 1 1 4 1 1 2 4 5 1 4 5 3 4 4 4 4 58.439799408292416 59.31270685244307 62.79369401191022
1 1 2 0 1 1 2 3 1 1 1 4 4 1 4 4 3 5 5 5 5 59.06675617285802 75.0996220154056 43.646421620674644
0 1 4 0 0 0 1 4 1 1 1 3 3 3 3 3 3 4 3 3 4 69.17490092387736 64.808322456216 27.895558911218554
1 0 4 1 1 0 1 3 1 2 2 1 1 2 1 1 4 3 2 3 3 57.16883193712798 56.647417241591214 39.11266724721826
1 0 3 1 0 1 3 4 3 3 3 2 2 2 2 2 4 3 3 3 3 49.8689974296714 56.131438136266645 50.45713057999285
0 0 1 1 1 0 1 5 1 1 1 3 3 3 2 3 5 1 1 1 1 30.906448618319097 25.54793030150808 43.243546820388005
0 0 2 1 1 1 2 1 1 1 3 4 4 3 3 4 2 1 1 1 1 38.49455400289407 33.75604408824319 57.109589010942564
1 0 1 1 1 1 5 2 5 4 5 2 2 4 1 2 5 3 3 3 3 31.87976322979104 47.75783764723415 43.7906605377468
0 1 3 1 0 1 3 4 3 4 3 4 4 5 3 3 4 4 4 4 4 57.05697244164395 48.70448973620468 35.414106849649585
0 0 3 1 1 1 2 3 2 2 1 1 1 3 1 1 5 1 1 1 1 30.279082035973175 31.69912671857578 36.52396739389451
1 0 1 1 0 1 2 4 3 3 3 4 4 3 4 4 5 3 2 3 2 30.040519282522244 29.38071124596186 28.803469288651684
0 0 2 1 0 0 4 1 4 3 3 3 4 3 3 4 4 1 1 1 1 31.714362700552336 28.521200007959564 29.090947617076328
1 1 2 1 1 0 4 3 3 3 2 5 5 4 5 5 2 4 3 4 4 71.033101445844 69.10996171340209 42.66119929885435
0 1 1 0 0 0 1 2 1 2 1 2 2 1 3 3 4 3 3 4 4 45.45520287966243 52.81067356767778 32.943464915479126
1 0 4 1 0 1 1 4 2 1 2 2 3 1 2 3 5 3 3 3 3 54.4042423283851 40.2321993748926 42.4638356202371
0 1 2 0 0 1 2 3 1 2 4 5 5 4 5 5 2 3 3 3 3 58.285032546970996 47.15947272650745 36.45870524984241
1 1 4 1 1 0 2 1 2 3 3 3 3 1 3 3 2 3 4 3 3 45.9047989626299 68.90954993434933 56.23999764731742
1 0 2 1 0 1 2 3 1 1 1 1 1 1 1 1 5 3 3 3 4 37.94378286502568 56.772125241298234 41.790112989544014
0 0 1 1 1 1 2 2 2 2 2 2 2 2 3 2 5 1 2 1 2 31.15961917012984 36.36208680211227 44.28137810569619
1 1 3 1 1 0 3 1 4 4 3 5 5 1 5 5 4 5 5 5 5 79.25228436983818 81.31223519166991 46.215160130000605
0 1 4 1 1 1 3 3 4 3 3 4 4 5 4 4 1 3 3 3 4 70.04911120098747 50.289369435578116 71.1596417521225
1 1 2 1 0 0 1 5 1 1 1 4 4 5 5 4 4 5 5 5 5 54.40329814279856 89.58211588138174 47.051628138110445
1 1 4 1 1 1 3 5 3 2 2 2 2 1 3 2 5 4 5 4 5 64.83342690909693 71.3854063886894 51.99932458380098
0 0 4 1 0 1 4 3 5 5 4 2 2 3 1 2 4 3 2 3 2 41.998497160939685 55.39880673907094 39.76272120625947
0 0 4 1 1 0 5 5 5 5 5 2 2 5 2 3 4 1 1 1 1 37.9565631043824 38.15380283661984 59.34874894108766
1 0 3 1 1 1 5 3 4 5 5 1 1 2 1 1 2 3 3 3 3 39.17305090947341 42.74191896901808 59.567416254467474
1 1 2 1 0 0 2 5 2 3 2 5 5 3 5 5 5 5 5 5 5 76.70798298267142 53.19137055425417 64.3218203492724
0 0 4 1 0 0 1 1 1 1 1 4 4 5 4 4 2 1 1 1 1 44.348080752493615 32.38432356492217 21.9171046022778
0 0 2 1 1 0 4 3 3 4 5 4 4 3 4 3 1 1 1 1 1 48.33430197970902 33.46928954989646 30.624743515293048
0 0 1 1 1 0 4 4 4 5 4 3 3 3 3 3 4 1 1 1 1 24.37658309357866 24.820230796504756 30.59809453892861
0 0 3 1 1 0 4 3 4 3 3 1 1 5 1 1 5 2 1 2 2 51.58201915805935 48.068706535270394 47.79682774340294
1 0 2 0 1 0 1 3 1 1 1 1 1 3 1 1 3 2 2 2 2 36.26797815590124 44.720502356393446 41.98579822807512
1 1 2 1 1 0 4 5 4 4 4 5 5 1 5 5 3 4 4 4 4 77.70264839368551 55.78316526733098 48.070514734956284
1 0 3 1 1 0 1 3 1 1 1 1 1 5 1 1 2 2 2 2 2 38.360960366916004 47.534661917348394 61.85559964407872
0 0 3 1 1 1 2 5 1 2 3 1 1 5 1 1 4 2 2 2 2 37.110591559047414 43.79167336448907 39.670131861359046
0 1 5 1 0 0 4 3 3 2 3 5 5 2 5 5 3 4 4 4 4 79.28630215602145 79.650770443492 50.86459859732085
0 0 3 0 1 0 2 4 3 4 1 1 1 3 2 1 2 3 2 3 3 57.016554929284816 42.40844921525947 61.38588395563101
0 0 2 1 1 1 2 5 1 1 1 1 2 1 2 2 1 1 1 1 1 16.36880845964621 38.96015097162798 30.56998019539009
0 1 1 1 0 1 5 4 5 5 5 5 5 3 5 5 1 4 5 4 4 59.7761385104921 82.34590980315264 49.54260100941572
0 1 4 1 0 0 1 1 2 1 1 3 2 2 2 2 1 3 3 3 3 61.135610313242786 45.89141376076607 63.74991763939049
0 1 3 1 0 1 5 3 4 4 5 3 3 1 3 3 4 4 3 3 4 58.446098624503016 64.2814283754532 37.74645692748484
1 1 1 1 0 1 5 2 5 5 5 5 5 2 5 5 2 3 4 4 4 59.594071477200096 52.89162852891336 10.621216784161033
1 0 2 1 1 1 3 3 3 2 2 1 2 1 2 2 5 2 2 2 2 21.71908819244946 31.91714239402637 37.63344547677036
1 0 4 1 0 0 2 4 3 2 2 3 2 2 2 2 3 2 2 2 2 58.673778277076686 59.25598024973248 26.4649154650825
0 0 4 1 1 1 2 5 2 1 2 2 2 2 2 2 5 3 3 3 2 49.62657148845621 49.574431647289664 25.564447174497573
0 1 1 1 0 0 4 5 5 4 5 5 5 2 5 5 5 3 4 3 3 55.07427725152428 37.44155424882178 49.40634395802418
0 0 3 1 1 1 5 2 5 5 4 2 2 4 2 2 3 1 1 1 2 44.79911162492845 33.81748869698645 39.918806870933444
0 1 3 0 0 0 4 3 4 4 4 2 2 5 2 2 3 4 4 4 4 55.12029921062896 82.4553295269603 41.79351403773186
1 1 2 1 1 1 5 1 5 5 5 2 2 4 2 2 2 5 5 5 5 55.78276699516683 81.62025056906164 75.61546937693095
0 1 5 1 0 1 3 1 3 3 4 4 5 1 5 4 5 5 3 4 4 73.41418371657305 60.36427876639743 69.5720162731473
1 1 2 1 1 1 4 3 5 4 4 4 4 4 4 4 1 5 5 5 5 63.175502830516486 75.32464905676368 56.440764131513724
1 0 3 1 0 1 5 5 5 5 5 2 1 2 2 1 2 1 2 2 2 39.43290820854204 28.23381313589304 41.70638894240686
0 1 4 0 0 1 4 2 5 4 4 4 5 3 4 4 4 4 4 4 5 64.15353502797186 70.85542406439535 44.40455355833204
1 1 2 1 1 1 1 4 2 2 3 4 4 1 5 4 5 5 5 5 4 58.937212434413844 74.25500775972337 74.01559008660402
0 0 2 1 1 1 4 2 5 5 5 2 1 3 2 2 1 3 3 2 2 32.84372760791612 56.30381923500814 40.626000205409944
1 0 4 1 1 1 2 1 3 3 2 2 2 5 2 2 3 3 3 3 3 53.092504067592934 75.35053796743836 68.76964170955084
1 1 3 1 0 1 4 1 5 5 5 5 5 5 5 5 2 4 4 4 4 68.45778425284125 66.12544103074923 50.94534943262304
1 0 2 0 1 1 5 3 5 5 4 2 2 4 1 1 4 2 2 2 2 25.749992064580855 26.60368807836903 35.22008800096357
0 0 2 1 0 1 3 1 4 2 4 2 2 1 2 2 5 1 1 1 1 40.80734898539446 19.940667889760405 49.82158746740177
0 0 2 1 1 1 5 4 5 5 4 3 3 2 3 3 4 2 2 2 2 21.51655275123771 45.14373745403966 52.02046161276971
1 0 3 0 1 0 5 5 5 5 4 2 1 1 1 1 1 3 2 2 2 52.28856294371242 59.532257965626755 32.6638903625751
1 0 3 1 0 0 3 4 4 3 4 3 3 5 3 3 4 4 3 3 3 43.39299608935014 48.57806330071325 40.807764869547526
1 1 4 1 0 1 1 1 1 1 2 4 3 5 4 4 3 5 5 5 5 79.03984335616316 94.39466420003824 19.153373023924726
0 0 3 1 1 1 2 5 2 1 2 1 1 4 1 1 1 1 3 2 1 30.68275816473598 47.59804412099192 40.01537246106231
1 1 2 0 0 0 3 3 3 4 3 4 4 5 4 4 1 5 5 5 5 72.47663501221481 66.02209157720058 52.32989801603792
0 0 1 1 1 0 2 5 1 1 3 2 2 4 2 2 5 1 1 1 1 39.997247213437 24.259821364516956 35.440494997088656
0 1 2 1 0 0 2 4 2 2 1 3 4 2 4 4 1 5 5 5 5 56.96987279317676 71.0044011722725 38.42132462834275
0 0 2 1 1 0 3 4 3 3 2 4 4 2 4 4 3 1 1 1 1 50.07624863291903 33.62712736499659 32.027945644527605
